LSOA11_CD,trips_per_day
S01008941,638.00
S01008942,426.00
S01008943,320.00
S01008944,319.00
S01008945,49.00
S01008946,664.00
S01008947,772.00
S01008948,155.00
S01008949,820.00
S01008950,1550.00
S01008951,398.00
S01008953,398.00
S01008954,2026.00
S01008955,318.00
S01008956,236.00
S01008958,353.00
S01008959,470.00
S01008960,238.00
S01008961,119.00
S01008963,228.00
S01008964,697.00
S01008965,1230.00
S01008966,410.00
S01008967,1727.00
S01008969,1289.00
S01008970,1230.00
S01008972,1186.00
S01008973,2144.00
S01008974,1161.00
S01008975,483.00
S01008976,161.00
S01008980,84.00
S01008981,77.00
S01008982,238.00
S01008985,1254.00
S01008986,174.00
S01008987,170.00
S01008988,930.00
S01008990,2856.00
S01008992,5353.00
S01008993,4657.00
S01008994,156.00
S01008996,697.00
S01008997,397.00
S01008998,26.00
S01008999,127.00
S01009000,85.00
S01009001,45.00
S01009002,810.00
S01009003,368.00
S01009004,380.00
S01009005,471.00
S01009006,358.00
S01009008,490.00
S01009009,68.00
S01009010,440.00
S01009011,143.00
S01009012,119.00
S01009013,147.00
S01009014,298.00
S01009015,355.00
S01009016,334.00
S01009017,459.00
S01009018,762.00
S01009019,509.00
S01009020,393.00
S01009021,676.00
S01009022,1051.00
S01009023,1043.00
S01009024,707.00
S01009025,567.00
S01009026,1108.00
S01009027,1086.00
S01009028,269.00
S01009029,469.00
S01009030,187.00
S01009031,349.00
S01009032,575.00
S01009033,490.00
S01009034,452.00
S01009035,299.00
S01009036,358.00
S01009037,280.00
S01009038,487.00
S01009039,58.00
S01009040,245.00
S01009041,379.00
S01009042,60.00
S01009043,96.00
S01009044,24.00
S01009045,154.00
S01009046,408.00
S01009047,502.00
S01009048,268.00
S01009049,137.00
S01009088,234.00
S01009121,24.00
S01009122,48.00
S01009142,8.00
S01009144,48.00
S01009146,16.00
S01009147,16.00
S01009149,8.00
S01009153,32.00
S01009187,9.00
S01009189,9.00
S01009203,9.00
S01009204,21.00
S01009210,3.00
S01009220,10.00
S01009224,1.00
S01009225,2.00
S01009226,34.00
S01009231,2.00
S01009235,1.00
S01009236,2.00
S01009237,1.00
S01009238,20.00
S01009240,2.00
S01009243,55.00
S01009244,78.00
S01009245,61.00
S01009246,46.00
S01009248,74.00
S01009249,17.00
S01009250,26.00
S01009251,28.00
S01009252,12.00
S01009253,38.00
S01009254,171.00
S01009255,175.00
S01009256,34.00
S01009257,81.00
S01009258,306.00
S01009259,213.00
S01009260,282.00
S01009261,38.00
S01009262,28.00
S01009263,41.00
S01009264,649.00
S01009265,25.00
S01009267,335.00
S01009268,442.00
S01009269,510.00
S01009270,797.00
S01009271,195.00
S01009272,279.00
S01009274,162.00
S01009275,934.00
S01009276,192.00
S01009277,437.00
S01009278,277.00
S01009279,633.00
S01009280,741.00
S01009281,548.00
S01009282,899.00
S01009283,428.00
S01009284,213.00
S01009286,328.00
S01009287,68.00
S01009288,929.00
S01009289,671.00
S01009290,145.00
S01009291,86.00
S01009292,122.00
S01009293,352.00
S01009294,256.00
S01009295,20.00
S01009296,67.00
S01009297,340.00
S01009298,417.00
S01009299,267.00
S01009300,955.00
S01009301,449.00
S01009302,651.00
S01009303,1309.00
S01009304,198.00
S01009305,515.00
S01009306,238.00
S01009307,3963.00
S01009308,630.00
S01009309,1015.00
S01009310,201.00
S01009311,132.00
S01009312,994.00
S01009313,1874.00
S01009314,192.00
S01009315,364.00
S01009316,684.00
S01009317,161.00
S01009318,51.00
S01009319,222.00
S01009320,810.00
S01009321,340.00
S01009322,428.00
S01009323,361.00
S01009324,198.00
S01009325,1285.00
S01009326,759.00
S01009327,424.00
S01009328,511.00
S01009329,539.00
S01009330,84.00
S01009331,1101.00
S01009332,1020.00
S01009333,268.00
S01009334,346.00
S01009335,476.00
S01009336,554.00
S01009337,337.00
S01009338,576.00
S01009339,452.00
S01009340,151.00
S01009341,363.00
S01009342,148.00
S01009343,88.00
S01009344,165.00
S01009345,69.00
S01009346,86.00
S01009347,167.00
S01009348,788.00
S01009349,832.00
S01009350,8.00
S01009352,195.00
S01009353,184.00
S01009354,429.00
S01009355,249.00
S01009356,316.00
S01009357,1827.00
S01009358,139.00
S01009359,135.00
S01009360,1585.00
S01009361,1126.00
S01009362,267.00
S01009363,581.00
S01009364,417.00
S01009366,764.00
S01009367,758.00
S01009369,388.00
S01009370,567.00
S01009371,331.00
S01009372,470.00
S01009373,101.00
S01009374,434.00
S01009375,530.00
S01009376,481.00
S01009377,1094.00
S01009378,377.00
S01009380,193.00
S01009381,420.00
S01009382,649.00
S01009383,956.00
S01009384,535.00
S01009385,12.00
S01009386,619.00
S01009387,314.00
S01009388,102.00
S01009389,500.00
S01009390,372.00
S01009391,104.00
S01009392,350.00
S01009393,659.00
S01009394,119.00
S01009395,405.00
S01009396,186.00
S01009397,169.00
S01009398,164.00
S01009399,164.00
S01009400,370.00
S01009401,159.00
S01009402,381.00
S01009403,405.00
S01009404,1685.00
S01009405,550.00
S01009406,1570.00
S01009407,44.00
S01009408,32.00
S01009409,2749.00
S01009410,611.00
S01009411,937.00
S01009412,508.00
S01009413,471.00
S01009414,109.00
S01009415,1512.00
S01009416,57.00
S01009417,751.00
S01009418,1677.00
S01009419,333.00
S01009420,337.00
S01009421,122.00
S01009422,555.00
S01009423,84.00
S01009424,426.00
S01009425,525.00
S01009426,16.00
S01009427,929.00
S01009428,286.00
S01009429,397.00
S01009430,1043.00
S01009431,1135.00
S01009432,906.00
S01009433,385.00
S01009434,184.00
S01009435,373.00
S01009436,147.00
S01009437,602.00
S01009438,724.00
S01009440,426.00
S01009441,2.00
S01009442,1099.00
S01009443,1366.00
S01009444,898.00
S01009445,1323.00
S01009446,982.00
S01009447,231.00
S01009449,13.00
S01009450,1490.00
S01009451,904.00
S01009452,435.00
S01009453,26.00
S01009454,262.00
S01009455,933.00
S01009456,325.00
S01009457,335.00
S01009458,363.00
S01009459,315.00
S01009460,213.00
S01009461,151.00
S01009462,376.00
S01009463,40.00
S01009464,70.00
S01009465,296.00
S01009466,648.00
S01009468,282.00
S01009469,219.00
S01009470,61.00
S01009471,174.00
S01009472,4.00
S01009473,280.00
S01009474,340.00
S01009475,154.00
S01009476,501.00
S01009477,359.00
S01009478,291.00
S01009479,3826.00
S01009480,285.00
S01009481,606.00
S01009482,1857.00
S01009483,1.00
S01009484,642.00
S01009485,590.00
S01009486,260.00
S01009487,261.00
S01009488,537.00
S01009489,769.00
S01009490,758.00
S01009491,136.00
S01009492,500.00
S01009493,194.00
S01009494,244.00
S01009495,181.00
S01009496,281.00
S01009497,246.00
S01009498,224.00
S01009499,545.00
S01009500,279.00
S01009501,691.00
S01009502,336.00
S01009503,348.00
S01009504,337.00
S01009505,331.00
S01009506,80.00
S01009507,634.00
S01009508,279.00
S01009509,1454.00
S01009510,95.00
S01009511,39.00
S01009512,135.00
S01009513,102.00
S01009514,102.00
S01009515,567.00
S01009516,1555.00
S01009517,101.00
S01009518,68.00
S01009519,361.00
S01009520,1406.00
S01009521,178.00
S01009522,1839.00
S01009523,444.00
S01009524,584.00
S01009525,1326.00
S01009526,325.00
S01009527,424.00
S01009528,287.00
S01009529,176.00
S01009530,547.00
S01009531,982.00
S01009532,282.00
S01009533,723.00
S01009534,457.00
S01009535,239.00
S01009536,814.00
S01009537,339.00
S01009538,553.00
S01009539,593.00
S01009540,63.00
S01009541,1084.00
S01009542,431.00
S01009543,400.00
S01009544,1594.00
S01009545,511.00
S01009546,295.00
S01009547,384.00
S01009548,666.00
S01009549,294.00
S01009550,236.00
S01009551,183.00
S01009552,55.00
S01009553,355.00
S01009554,150.00
S01009555,267.00
S01009556,84.00
S01009557,300.00
S01009558,49.00
S01009559,501.00
S01009560,119.00
S01009561,174.00
S01009562,572.00
S01009563,375.00
S01009564,206.00
S01009565,258.00
S01009566,147.00
S01009567,202.00
S01009568,185.00
S01009569,129.00
S01009570,141.00
S01009571,509.00
S01009572,764.00
S01009573,658.00
S01009574,4741.00
S01009575,87.00
S01009576,550.00
S01009577,213.00
S01009578,479.00
S01009579,867.00
S01009580,309.00
S01009581,700.00
S01009582,103.00
S01009583,192.00
S01009584,866.00
S01009585,203.00
S01009586,413.00
S01009587,748.00
S01009588,191.00
S01009589,169.00
S01009590,225.00
S01009591,173.00
S01009592,598.00
S01009593,126.00
S01009594,216.00
S01009595,576.00
S01009596,256.00
S01009597,200.00
S01009598,697.00
S01009599,274.00
S01009600,367.00
S01009601,115.00
S01009602,351.00
S01009603,102.00
S01009604,461.00
S01009605,470.00
S01009606,451.00
S01009607,192.00
S01009608,543.00
S01009609,662.00
S01009610,493.00
S01009611,989.00
S01009612,204.00
S01009613,220.00
S01009614,653.00
S01009615,198.00
S01009616,452.00
S01009617,641.00
S01009618,467.00
S01009619,800.00
S01009620,284.00
S01009621,547.00
S01009622,33.00
S01009623,454.00
S01009624,251.00
S01009625,588.00
S01009626,132.00
S01009627,360.00
S01009628,627.00
S01009629,778.00
S01009630,135.00
S01009631,465.00
S01009632,354.00
S01009633,353.00
S01009634,47.00
S01009635,667.00
S01009636,875.00
S01009637,109.00
S01009638,1014.00
S01009639,463.00
S01009640,331.00
S01009641,592.00
S01009642,1823.00
S01009643,43.00
S01009644,462.00
S01009645,257.00
S01009646,320.00
S01009647,134.00
S01009648,990.00
S01009649,89.00
S01009650,461.00
S01009651,1215.00
S01009652,599.00
S01009653,305.00
S01009654,123.00
S01009655,155.00
S01009656,524.00
S01009657,280.00
S01009658,215.00
S01009659,979.00
S01009660,139.00
S01009661,1125.00
S01009662,358.00
S01009663,222.00
S01009664,768.00
S01009665,223.00
S01009666,544.00
S01009667,526.00
S01009668,303.00
S01009669,206.00
S01009670,376.00
S01009671,281.00
S01009672,151.00
S01009673,373.00
S01009674,530.00
S01009675,495.00
S01009676,401.00
S01009677,236.00
S01009678,305.00
S01009679,132.00
S01009680,140.00
S01009681,462.00
S01009682,66.00
S01009683,614.00
S01009684,932.00
S01009685,161.00
S01009686,426.00
S01009687,227.00
S01009688,59.00
S01009689,442.00
S01009690,148.00
S01009691,678.00
S01009692,471.00
S01009693,13.00
S01009694,116.00
S01009695,357.00
S01009696,783.00
S01009697,720.00
S01009698,151.00
S01009699,373.00
S01009700,687.00
S01009701,256.00
S01009702,200.00
S01009703,136.00
S01009704,265.00
S01009706,252.00
S01009707,56.00
S01009708,101.00
S01009709,272.00
S01009710,243.00
S01009711,366.00
S01009712,678.00
S01009713,421.00
S01009714,467.00
S01009715,847.00
S01009716,582.00
S01009717,786.00
S01009718,618.00
S01009719,617.00
S01009720,644.00
S01009721,472.00
S01009722,1275.00
S01009723,590.00
S01009724,654.00
S01009725,359.00
S01009726,666.00
S01009727,303.00
S01009728,360.00
S01009729,432.00
S01009730,781.00
S01009731,150.00
S01009732,452.00
S01009733,94.00
S01009734,2854.00
S01009735,173.00
S01009736,2291.00
S01009737,2731.00
S01009738,2308.00
S01009739,911.00
S01009740,114.00
S01009741,347.00
S01009742,2679.00
S01009743,1155.00
S01009744,1119.00
S01009745,932.00
S01009746,285.00
S01009747,54.00
S01009748,597.00
S01009749,725.00
S01009750,582.00
S01009751,725.00
S01009752,414.00
S01009753,1129.00
S01009754,486.00
S01009755,404.00
S01009756,621.00
S01009757,715.00
S01009758,16.00
S01009759,506.00
S01009760,1373.00
S01009761,263.00
S01009762,691.00
S01009763,32.00
S01009764,255.00
S01009765,1897.00
S01009767,2263.00
S01009768,1800.00
S01009769,1379.00
S01009770,114.00
S01009771,114.00
S01009772,294.00
S01009773,294.00
S01009775,3191.00
S01009776,84.00
S01009777,99.00
S01009778,820.00
S01009779,703.00
S01009780,149.00
S01009781,149.00
S01009782,49.00
S01009783,247.00
S01009785,1246.00
S01009786,1084.00
S01009787,2102.00
S01009788,436.00
S01009789,1819.00
S01009791,335.00
S01009795,1063.00
S01009796,325.00
S01009797,1364.00
S01009799,974.00
S01009800,661.00
S01009801,151.00
S01009802,245.00
S01009803,211.00
S01009804,776.00
S01009805,1146.00
S01009806,6888.00
S01009808,65.00
S01009809,65.00
S01009810,447.00
S01009811,696.00
S01009812,723.00
S01009813,242.00
S01009814,1016.00
S01009815,33.00
S01009817,511.00
S01009818,1903.00
S01009819,3121.00
S01009820,1924.00
S01009821,253.00
S01009822,535.00
S01009823,497.00
S01009824,535.00
S01009825,2062.00
S01009826,46.00
S01009828,45.00
S01009829,354.00
S01009830,466.00
S01009831,22.00
S01009832,1739.00
S01009833,5829.00
S01009834,194.00
S01009835,207.00
S01009836,1874.00
S01009837,1136.00
S01009838,772.00
S01009839,752.00
S01009840,750.00
S01009841,761.00
S01009842,414.00
S01009843,3016.00
S01009844,738.00
S01009846,696.00
S01009847,2593.00
S01009848,317.00
S01009849,2106.00
S01009850,825.00
S01009851,2682.00
S01009852,5617.00
S01009853,298.00
S01009854,246.00
S01009855,22.00
S01009856,416.00
S01009857,794.00
S01009858,418.00
S01009859,1765.00
S01009860,4390.00
S01009861,947.00
S01009862,3810.00
S01009863,1127.00
S01009864,2165.00
S01009865,102.00
S01009866,2479.00
S01009867,3256.00
S01009868,1466.00
S01009869,3379.00
S01009870,2593.00
S01009871,1268.00
S01009872,1126.00
S01009873,1103.00
S01009874,388.00
S01009876,115.00
S01009877,774.00
S01009879,225.00
S01009880,473.00
S01009881,46.00
S01009882,5389.00
S01009883,92.00
S01009885,204.00
S01009886,46.00
S01009887,227.00
S01009889,394.00
S01009890,339.00
S01009891,2244.00
S01009892,976.00
S01009893,38.00
S01009894,70.00
S01009895,277.00
S01009896,805.00
S01009898,1849.00
S01009899,770.00
S01009901,1081.00
S01009902,1258.00
S01009903,825.00
S01009904,5631.00
S01009905,1574.00
S01009906,811.00
S01009907,1098.00
S01009908,2210.00
S01009909,1590.00
S01009911,2129.00
S01009912,230.00
S01009913,620.00
S01009914,158.00
S01009915,272.00
S01009916,624.00
S01009917,150.00
S01009918,1574.00
S01009919,3349.00
S01009920,482.00
S01009921,1262.00
S01009922,563.00
S01009923,241.00
S01009926,578.00
S01009930,385.00
S01009934,1829.00
S01009935,2349.00
S01009936,501.00
S01009937,3717.00
S01009938,1272.00
S01009939,716.00
S01009940,2713.00
S01009942,2293.00
S01009943,218.00
S01009944,93.00
S01009945,1510.00
S01009946,1510.00
S01009947,180.00
S01009948,417.00
S01009949,170.00
S01009950,306.00
S01009951,948.00
S01009952,1530.00
S01009953,857.00
S01009954,1056.00
S01009955,1567.00
S01009956,44.00
S01009959,1.00
S01009960,1562.00
S01009961,50.00
S01009962,1621.00
S01009963,66.00
S01009964,490.00
S01009969,177.00
S01009970,156.00
S01009971,2753.00
S01009972,3271.00
S01009973,820.00
S01009974,347.00
S01009975,2374.00
S01009977,2058.00
S01009978,3490.00
S01009979,3287.00
S01009980,4919.00
S01009981,2711.00
S01009982,136.00
S01009984,1182.00
S01009985,1054.00
S01009986,1714.00
S01009987,1520.00
S01009989,2273.00
S01009990,604.00
S01009991,1114.00
S01009992,4181.00
S01009993,1511.00
S01009994,7.00
S01009995,931.00
S01009996,1941.00
S01009997,1376.00
S01009998,3944.00
S01010000,365.00
S01010001,130.00
S01010002,204.00
S01010003,367.00
S01010004,1297.00
S01010005,1334.00
S01010006,1037.00
S01010007,1778.00
S01010008,1012.00
S01010009,788.00
S01010010,736.00
S01010011,1177.00
S01010012,367.00
S01010013,474.00
S01010015,1693.00
S01010016,7.00
S01010017,22.00
S01010018,675.00
S01010019,475.00
S01010020,59.00
S01010021,2913.00
S01010022,1774.00
S01010024,113.00
S01010025,112.00
S01010026,57.00
S01010029,1556.00
S01010030,376.00
S01010031,5322.00
S01010032,8472.00
S01010033,6472.00
S01010034,11933.00
S01010035,2771.00
S01010036,1237.00
S01010037,3166.00
S01010038,2504.00
S01010039,4859.00
S01010040,1336.00
S01010042,1792.00
S01010043,1913.00
S01010044,155.00
S01010045,60.00
S01010046,2528.00
S01010047,832.00
S01010048,1271.00
S01010049,1623.00
S01010050,634.00
S01010051,809.00
S01010052,8008.00
S01010053,559.00
S01010054,210.00
S01010055,6124.00
S01010056,610.00
S01010057,610.00
S01010059,2176.00
S01010060,2176.00
S01010061,2405.00
S01010062,567.00
S01010063,1300.00
S01010064,575.00
S01010065,264.00
S01010066,67.00
S01010067,396.00
S01010068,99.00
S01010069,132.00
S01010070,8.00
S01010071,566.00
S01010072,2118.00
S01010073,1290.00
S01010074,1986.00
S01010076,306.00
S01010077,54.00
S01010079,94.00
S01010080,50.00
S01010081,670.00
S01010082,1500.00
S01010083,335.00
S01010084,1591.00
S01010086,1256.00
S01010088,396.00
S01010089,472.00
S01010090,172.00
S01010091,1908.00
S01010092,1895.00
S01010093,197.00
S01010094,628.00
S01010096,47.00
S01010097,1256.00
S01010098,921.00
S01010099,963.00
S01010100,185.00
S01010101,135.00
S01010102,51.00
S01010103,136.00
S01010104,182.00
S01010105,1007.00
S01010106,1932.00
S01010107,840.00
S01010108,206.00
S01010109,1574.00
S01010110,1159.00
S01010111,1692.00
S01010112,1575.00
S01010113,255.00
S01010114,2638.00
S01010115,135.00
S01010116,732.00
S01010117,9994.00
S01010118,584.00
S01010119,866.00
S01010120,1278.00
S01010121,133.00
S01010122,2177.00
S01010123,47.00
S01010125,298.00
S01010126,550.00
S01010127,564.00
S01010128,298.00
S01010129,895.00
S01010130,2434.00
S01010131,1172.00
S01010132,255.00
S01010133,670.00
S01010134,438.00
S01010135,229.00
S01010136,1102.00
S01010137,1911.00
S01010138,868.00
S01010139,2084.00
S01010140,554.00
S01010141,1239.00
S01010143,34.00
S01010145,1220.00
S01010146,1128.00
S01010147,1176.00
S01010148,2602.00
S01010150,763.00
S01010151,482.00
S01010152,559.00
S01010153,55.00
S01010154,504.00
S01010155,1762.00
S01010156,301.00
S01010157,442.00
S01010158,970.00
S01010159,903.00
S01010160,126.00
S01010161,644.00
S01010162,584.00
S01010163,130.00
S01010164,473.00
S01010165,241.00
S01010166,1547.00
S01010167,367.00
